2026-03-16 05:10:06.704 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Updated factories [] status to ERROR in database
2026-03-16 05:10:06.706 | INFO     | gdsfactoryplus.serve.watch:_process_modified_file:61 | build cells from /workspace/design/ubcpdk--public--project/myubc/first_one.pic.yml: ['first_one']
2026-03-16 05:10:15.660 | DEBUG    | gdsfactoryplus.serve.schematic:_get_port_info:468 | Activated PDK: ubcpdk
2026-03-16 05:10:15.662 | INFO     | uvicorn.protocols.http.httptools_impl:send:483 | 10.1.2.126:0 - "POST /assets/ports-extended/spiral.json HTTP/1.1" 200
2026-03-16 05:10:15.955 | INFO     | uvicorn.protocols.http.httptools_impl:send:483 | 10.1.2.126:0 - "POST /assets/netlists/myubc/first_one.json HTTP/1.1" 200
2026-03-16 05:10:16.484 | INFO     | uvicorn.protocols.http.httptools_impl:send:483 | 127.0.0.1:51702 - "GET /watch/on-modified?path=%2Fworkspace%2Fdesign%2Fubcpdk--public--project%2Fmyubc%2Ffirst_one.pic.yml HTTP/1.1" 200
2026-03-16 05:10:16.485 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:56 | Activated PDK: ubcpdk
2026-03-16 05:10:16.805 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:56 | Imported module 'myubc.first_one_picyml' from /workspace/design/ubcpdk--public--project/myubc/first_one.pic.yml
2026-03-16 05:10:16.807 | INFO     | gdsfactoryplus.serve.watch:_process_modified_file:56 | new factories: []
2026-03-16 05:10:16.808 | INFO     | gdsfactoryplus.serve.watch:_process_modified_file:56 | updated factories: ['first_one']
2026-03-16 05:10:16.810 | INFO     | gdsfactoryplus.serve.watch:_process_modified_file:56 | removed factories: []
2026-03-16 05:10:16.818 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:56 | Atomic update: added/replaced ['first_one'], removed []
2026-03-16 05:10:16.820 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:56 | Activated PDK: ubcpdk
2026-03-16 05:10:17.134 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:56 | Activated PDK: ubcpdk
2026-03-16 05:10:17.135 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:56 | Imported module 'ubcpdk.models' from /workspace/design/ubcpdk--public--project/.venv/lib/python3.12/site-packages/ubcpdk/models/__init__.py
2026-03-16 05:10:17.142 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:56 | Imported module 'ubcpdk.models.couplers' from /workspace/design/ubcpdk--public--project/.venv/lib/python3.12/site-packages/ubcpdk/models/couplers.py
2026-03-16 05:10:17.143 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:56 | Imported module 'ubcpdk.models.waveguides' from /workspace/design/ubcpdk--public--project/.venv/lib/python3.12/site-packages/ubcpdk/models/waveguides.py
2026-03-16 05:10:17.144 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:56 | Found 0 errors
2026-03-16 05:10:17.164 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:56 | Updated has_model to 'False' for all factories (164 updated)
2026-03-16 05:10:17.179 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:56 | Added / replaced the following models: ['bend_euler', 'straight_strip', 'directional_coupler_no_phase', 'directional_coupler', 'coupler_strip', 'coupler', 'coupler_ring_coupling_area', 'coupler_ring', 'straight_rib', 'straight', 'wire_corner', 'bend_s', 'bend_euler_strip', 'bend_euler_rib', 'taper', 'taper_rib', 'taper_strip_to_ridge', 'trans_rib10', 'trans_rib20', 'trans_rib50', 'mmi1x2', 'mmi2x2', 'ebeam_y_1550', 'gc_te1550', 'gc_te1550_broadband', 'gc_tm1550', 'gc_te1310_broadband', 'gc_te1310', 'heater', 'straight_heater_metal', 'crossing_rib', 'crossing']
2026-03-16 05:10:17.180 | INFO     | gdsfactoryplus.serve.watch:_process_modified_file:56 | new models: ['bend_euler', 'bend_euler_rib', 'bend_euler_strip', 'bend_s', 'coupler', 'coupler_ring', 'coupler_ring_coupling_area', 'coupler_strip', 'crossing', 'crossing_rib', 'directional_coupler', 'directional_coupler_no_phase', 'ebeam_y_1550', 'gc_te1310', 'gc_te1310_broadband', 'gc_te1550', 'gc_te1550_broadband', 'gc_tm1550', 'heater', 'mmi1x2', 'mmi2x2', 'straight', 'straight_heater_metal', 'straight_rib', 'straight_strip', 'taper', 'taper_rib', 'taper_strip_to_ridge', 'trans_rib10', 'trans_rib20', 'trans_rib50', 'wire_corner']
2026-03-16 05:10:17.181 | INFO     | gdsfactoryplus.serve.watch:_process_modified_file:56 | removed models: []
2026-03-16 05:10:17.193 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:56 | Updated has_model to 'True' for 8 factories: ('mzi', 'mymzi', 'couplers', 'mzi2', 'lattice', 'sample1_connect', 'bend_s_metal', 'mzi_1x1')
2026-03-16 05:10:17.204 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:57 | Added / replaced the following factories: ['first_one']
2026-03-16 05:10:17.205 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:57 | Deleted 1 component(s) from database: ['first_one']
2026-03-16 05:10:17.215 | INFO     | gdsfactoryplus.serve.watch:_process_modified_file:58 | registered / updated cells from /workspace/design/ubcpdk--public--project/myubc/first_one.pic.yml: ['first_one']
2026-03-16 05:10:17.223 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Updated status to 'BUSY' for 1 factories: ('first_one',)
2026-03-16 05:10:17.225 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.225 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.228 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.229 | DEBUG    | kfactory.decorators:wrapped_cell:402 | Constructing first_one
2026-03-16 05:10:17.232 | DEBUG    | kfactory.decorators:wrapped_cell:420 | Constructed first_one
2026-03-16 05:10:17.242 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Updated status to 'SUCCESS' for 1 factories: ('first_one',)
2026-03-16 05:10:17.246 | INFO     | gdsfactoryplus.serve.watch:_process_modified_file:60 | Successfully built component first_one to /workspace/design/ubcpdk--public--project/build/gds/first_one.gds
2026-03-16 05:10:17.246 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.249 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.250 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.251 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.252 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.253 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.254 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.255 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.256 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.257 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.257 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.258 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.259 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.260 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.261 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.262 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.263 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.264 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.265 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.266 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.268 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.269 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.270 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.271 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.271 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.272 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.273 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.274 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.275 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.275 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.276 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.277 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.278 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.278 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.280 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.281 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.282 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.283 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.284 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.285 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.286 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.287 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.288 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.289 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.289 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.290 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.291 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.292 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.293 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.294 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.295 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.296 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.296 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.297 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.298 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.299 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.300 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.301 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.302 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.303 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.304 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.304 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.305 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.306 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.307 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.308 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.309 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.353 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.354 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.356 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.358 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.360 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.361 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.362 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.363 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.364 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.366 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.367 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.368 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.369 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.370 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.371 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.373 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.374 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.375 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.376 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.377 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.378 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.379 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.380 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.381 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.382 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.383 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.384 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.385 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.386 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.387 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.388 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.389 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.391 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.391 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.393 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.394 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.395 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.396 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.397 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.398 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.399 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.400 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.401 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.402 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.403 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.404 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.405 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.406 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.455 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.456 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.457 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.458 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.459 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.460 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.461 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.463 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.464 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.465 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.466 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.467 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.468 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.469 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.470 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.471 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.472 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.472 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.473 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.474 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.475 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.476 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.477 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.478 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.479 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.479 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.481 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.481 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.482 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.483 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.484 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.485 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.486 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.487 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.488 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.489 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.489 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.490 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.491 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.492 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.493 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.494 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.495 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.496 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.497 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.497 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.498 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.499 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.500 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.501 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.502 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.503 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
2026-03-16 05:10:17.504 | DEBUG    | gdsfactoryplus.serve.watch:_process_modified_file:60 | Activated PDK: ubcpdk
